,cell.ID,nucleus.x,nucleus.y,CD15.score.normalized,CK.score.normalized,CD3.score.normalized,CD11c.score.normalized,CD20.score.normalized,CD163.score.normalized,tissue.type
5126,5279,12971.95,31962.1,0.12,1.96,0.62,0.0,1.13,0.29,tumor
5127,5280,13159.15,31988.24,0.28,0.51,0.05,0.73,0.0,0.96,stroma
5128,5281,13069.47,31978.47,0.01,0.26,1.48,0.56,0.08,0.53,stroma
5129,5282,13260.14,31933.24,0.0,1.73,0.45,1.19,0.62,0.14,tumor
5130,5283,12942.1,31996.08,0.04,2.27,0.0,0.7,0.73,0.13,tumor
5131,5284,13274.13,31824.84,0.22,0.76,2.74,0.4,0.48,2.19,stroma
5132,5285,13007.63,31956.27,0.16,2.03,0.31,0.12,0.48,0.14,tumor
5133,5286,12987.04,31830.69,0.25,1.73,0.16,0.0,0.18,0.17,tumor
5134,5287,12893.05,31929.45,0.0,0.3,0.28,0.11,0.0,0.03,stroma
5135,5288,13115.31,31834.98,0.31,0.18,0.11,0.01,0.17,0.27,stroma
5136,5289,13186.49,31819.78,0.11,0.81,0.0,0.59,0.28,0.13,stroma
5137,5290,13252.35,31979.78,0.17,2.46,0.29,0.27,0.0,0.01,tumor
5138,5291,13125.87,31989.12,0.26,2.21,0.0,0.17,0.31,0.07,tumor
5139,5292,13162.11,31808.05,0.21,0.41,0.14,0.26,0.09,2.36,stroma
5140,5293,13023.93,31968.82,0.19,1.48,0.0,0.0,0.85,0.15,tumor
5141,5294,13250.72,31817.13,0.03,0.12,0.0,0.35,0.21,0.2,stroma
5142,5295,13183.98,31936.9,0.22,3.77,0.02,0.71,0.0,0.17,stroma
5143,5296,12855.94,32019.56,0.15,0.91,0.37,0.0,0.03,1.05,stroma
5144,5297,13249.39,31920.76,1.31,4.67,0.0,1.12,0.0,0.34,tumor
5145,5298,12799.47,31979.79,0.32,0.52,0.12,0.38,0.14,0.1,stroma
5146,5299,12974.37,32079.22,0.07,2.02,0.0,0.25,0.06,0.83,tumor
5147,5300,12994.5,32024.32,0.0,0.34,0.0,0.0,0.27,0.14,stroma
5148,5301,13065.79,31957.59,0.14,1.15,0.0,0.2,0.21,0.17,tumor
5149,5302,13191.69,31836.79,0.05,0.27,2.31,0.49,0.0,0.24,stroma
5150,5303,12746.73,31585.8,0.0,4.16,0.09,0.67,0.21,0.08,stroma
5151,5304,13165.29,31880.36,0.23,0.35,0.59,0.0,0.0,0.25,stroma
5152,5305,13266.06,31909.74,0.36,3.55,1.23,0.69,0.09,1.61,tumor
5153,5306,12900.55,32025.68,0.1,0.28,0.0,0.0,0.0,0.17,stroma
5154,5307,13008.5,32078.61,0.09,2.53,0.0,0.0,0.09,0.08,tumor
5155,5308,13209.81,31815.64,0.0,0.34,0.3,0.0,0.0,0.0,stroma
5156,5309,13183.53,31975.29,0.13,0.24,0.03,0.05,0.22,0.12,stroma
5157,5310,12993.93,31964.85,0.07,2.06,0.0,0.0,0.71,0.09,tumor
5158,5311,12948.49,31991.87,0.32,1.83,0.0,0.0,0.45,0.13,tumor
5159,5312,13049.67,31830.59,0.24,2.12,0.0,0.0,0.12,0.0,tumor
5160,5313,13110.33,31934.75,0.22,0.54,0.64,0.94,0.38,0.5,stroma
5161,5314,13227.44,31938.28,0.33,0.76,0.11,0.05,0.2,0.19,stroma
5162,5315,13164.3,31892.59,0.11,0.31,0.51,0.06,0.02,0.25,stroma
5163,5316,13193.12,32004.63,0.27,2.93,0.12,0.0,0.59,0.27,tumor
5164,5317,12937.29,31978.04,0.1,0.28,0.14,0.0,0.3,0.38,stroma
5165,5318,13029.42,31975.33,0.0,1.66,0.0,0.62,0.36,0.19,tumor
5166,5319,12852.43,31876.48,0.25,0.12,0.56,0.55,0.0,0.0,stroma
5167,5320,12842.39,31986.71,0.38,2.09,0.04,0.0,0.09,0.17,tumor
5168,5321,13028.2,31818.59,0.11,1.79,0.0,0.19,0.04,0.05,tumor
5169,5322,13115.5,31857.31,0.0,0.52,0.0,0.04,0.0,0.72,stroma
5170,5323,12726.75,32045.24,0.0,2.27,0.0,0.32,0.28,0.1,tumor
5171,5324,13139.4,31793.73,0.19,0.57,0.09,0.15,0.0,2.78,stroma
5172,5325,13283.15,31693.05,0.0,0.05,0.09,0.33,0.0,0.11,stroma
5173,5326,13026.52,31992.41,0.2,2.42,0.41,0.02,0.49,0.19,tumor
5174,5327,13159.57,32014.04,0.07,1.14,0.0,0.0,0.0,0.2,tumor
5175,5328,13140.61,31818.61,0.0,0.47,1.01,0.0,0.05,0.14,stroma
5176,5329,13288.02,31811.71,0.08,0.68,1.28,0.94,0.0,0.22,stroma
5177,5330,13048.08,31875.77,0.03,1.93,0.11,0.0,0.61,0.08,tumor
5178,5331,13133.75,32025.22,0.09,2.07,0.0,0.08,0.01,0.11,tumor
5179,5332,12931.57,32046.25,0.0,1.34,0.56,0.54,0.0,0.78,tumor
5180,5333,12997.02,31970.74,0.03,1.66,0.26,0.19,0.74,0.19,tumor
5181,5334,12775.13,31929.06,0.04,0.13,0.31,0.46,0.17,0.1,stroma
5182,5335,13106.02,31875.04,0.17,0.33,0.67,1.4,0.0,1.68,stroma
5183,5336,13175.71,31780.31,0.08,0.06,0.24,0.0,0.26,0.04,stroma
5184,5337,12953.31,31881.02,0.13,0.3,0.19,0.28,0.26,0.12,stroma
5185,5338,12781.26,31578.66,0.01,0.11,0.11,0.23,0.0,0.09,stroma
5186,5339,13024.91,32013.73,0.18,0.33,0.0,1.34,0.33,0.56,stroma
5187,5340,12871.51,32075.71,0.24,2.45,0.0,0.0,0.5,0.26,tumor
5188,5341,12874.76,31984.34,0.1,0.23,0.7,2.09,0.0,2.91,stroma
5189,5342,12923.36,32063.26,0.0,1.45,0.0,0.0,0.39,0.11,tumor
5190,5343,13068.63,31867.37,0.04,2.38,0.05,0.28,0.67,0.14,tumor
5191,5344,13025.54,32009.15,0.26,0.6,0.66,0.64,0.32,0.55,stroma
5192,5345,13080.54,31791.91,0.0,0.57,0.0,0.0,0.05,0.03,stroma
5193,5346,13042.07,31914.52,0.0,1.74,0.29,0.3,0.77,0.16,tumor
5194,5347,12913.83,32063.99,0.3,0.33,0.05,0.0,0.16,0.07,stroma
5195,5348,13288.97,31916.13,0.0,0.1,0.36,0.35,0.0,0.0,stroma
5196,5349,13216.3,31992.23,0.26,2.53,0.0,1.17,0.27,0.07,tumor
5197,5350,12764.22,32018.54,0.03,1.4,0.21,0.01,0.35,0.13,tumor
5198,5351,13194.11,31912.12,0.35,0.68,0.46,0.72,0.19,0.53,stroma
5199,5352,12802.24,32082.77,0.0,0.91,0.12,0.0,0.51,0.26,tumor
5200,5353,12825.41,31537.69,0.24,2.26,0.3,0.0,0.07,0.34,tumor
5201,5354,13255.56,31789.13,0.14,0.31,2.53,0.0,0.2,0.6,stroma
5202,5355,13247.2,31860.77,0.36,0.7,0.1,0.84,0.24,2.63,stroma
5203,5356,12859.59,31950.49,0.06,0.28,0.03,0.89,0.12,1.44,stroma
5204,5357,13014.84,31877.07,0.0,3.01,0.0,0.93,0.31,0.43,tumor
5205,5358,13153.46,32010.47,0.2,1.42,0.0,0.99,0.19,0.87,tumor
5206,5359,13103.6,31885.27,0.23,0.38,0.32,0.14,0.01,0.53,stroma
5207,5360,13266.01,31701.95,0.24,0.52,0.0,0.07,0.03,0.44,stroma
5208,5361,13226.82,31981.26,0.44,1.6,0.0,0.85,0.95,0.08,tumor
5209,5362,12767.96,32048.75,0.18,1.52,0.0,0.4,0.24,0.38,tumor
5210,5363,12744.43,32015.04,0.03,0.56,2.21,0.71,0.24,0.07,stroma
5211,5364,13153.35,32005.28,0.28,0.74,0.29,0.89,0.03,1.44,stroma
5212,5365,13010.19,31921.86,0.0,1.41,0.19,0.0,0.64,0.06,tumor
5213,5366,12948.85,32047.81,0.07,0.31,0.53,0.13,0.0,0.06,stroma
5214,5367,13142.43,31804.7,0.01,0.44,0.02,0.0,0.0,0.69,stroma
5215,5368,12853.09,31985.53,0.14,0.55,0.44,0.0,0.14,0.22,stroma
5216,5369,12858.0,32045.93,0.31,2.81,0.28,0.0,0.27,0.48,tumor
5217,5370,13067.05,31782.48,0.1,0.07,0.0,1.08,0.21,0.03,stroma
5218,5371,13201.13,31800.34,0.19,0.58,0.04,0.0,0.0,0.94,stroma
5219,5372,12993.5,31914.7,0.0,3.02,0.0,0.02,0.39,0.04,tumor
5220,5373,12875.92,31519.25,0.31,0.48,0.13,0.35,0.0,1.32,stroma
5221,5374,12695.71,31991.55,0.41,5.2,0.0,0.43,0.03,1.97,tumor
5222,5375,12969.72,31939.5,0.17,1.04,0.02,0.0,0.19,0.91,tumor
5223,5376,13123.77,32024.47,0.05,1.4,0.0,0.01,0.32,0.12,tumor
5224,5377,13147.44,31822.6,0.08,0.79,1.13,0.62,0.26,0.8,stroma
5225,5378,13173.44,31968.72,0.14,0.26,2.99,0.32,0.31,0.51,stroma
5226,5379,13080.19,31917.01,0.36,0.36,1.64,0.14,0.14,1.63,stroma
5227,5380,12826.42,32001.45,0.13,2.02,0.3,0.0,0.12,0.07,tumor
5228,5381,13190.82,31847.87,0.0,0.2,0.07,0.32,0.25,0.17,stroma
5229,5382,12760.66,31938.18,0.0,0.46,0.48,0.18,0.23,0.42,stroma
5230,5383,13278.19,31803.94,0.19,0.81,0.6,0.0,0.11,0.16,stroma
5231,5384,12838.55,32004.13,0.1,0.38,0.68,0.28,0.28,0.14,stroma
5232,5385,12892.5,31878.37,0.07,0.2,0.06,0.23,0.06,0.29,stroma
5233,5386,12930.76,32007.36,0.13,1.92,0.09,1.0,0.38,0.11,tumor
5234,5387,13007.03,31990.14,0.06,0.3,0.27,0.46,0.35,1.22,stroma
5235,5388,12699.47,31637.56,0.05,0.11,0.6,0.28,0.28,0.11,stroma
5236,5389,12862.78,32071.38,0.09,3.94,0.0,0.4,0.37,1.17,tumor
5237,5390,13111.86,31986.18,0.27,2.06,0.0,0.47,0.68,0.19,tumor
5238,5391,12941.86,31893.52,0.21,0.66,0.2,0.0,0.09,0.14,stroma
5239,5392,13032.16,32070.28,0.0,1.03,0.0,0.49,0.26,0.48,tumor
5240,5393,13033.4,31815.89,0.0,0.61,0.0,0.0,0.0,0.0,stroma
5241,5394,13058.76,31912.8,0.26,0.17,0.0,0.79,0.0,0.15,stroma
5242,5395,13030.09,32039.42,0.0,0.59,0.03,0.4,0.0,0.32,stroma
5243,5396,12937.49,32027.63,0.0,1.82,0.38,0.22,0.29,0.06,tumor
5244,5397,13197.75,31945.48,0.39,0.35,1.81,0.0,0.03,0.73,stroma
5245,5398,13026.34,32078.61,0.18,1.04,0.0,0.0,0.0,0.06,tumor
5246,5399,13107.4,31973.26,0.39,2.24,0.27,0.44,0.63,0.22,tumor
5247,5400,13245.51,31814.77,0.11,0.54,0.29,0.48,0.2,0.85,stroma
5248,5401,13086.63,32050.29,0.2,1.37,0.06,0.7,0.0,0.06,tumor
5249,5402,13210.35,31932.09,0.22,1.14,0.2,0.3,0.25,0.9,stroma
5250,5403,12823.86,31557.78,0.1,0.17,0.0,0.45,0.4,0.07,stroma
5251,5404,13175.2,31917.07,0.46,0.48,0.4,1.37,0.23,1.22,stroma
5252,5405,13281.28,31847.72,0.13,0.42,0.49,0.0,0.09,1.86,stroma
5253,5406,12826.39,31509.97,0.05,0.85,0.12,0.0,0.17,0.89,stroma
5254,5407,13131.23,31873.81,0.26,0.46,0.91,0.0,0.3,0.15,stroma
5255,5408,12925.89,31949.85,0.17,1.77,0.16,0.54,0.81,0.16,tumor
5256,5409,13265.88,31767.93,0.09,0.94,0.39,0.37,0.0,0.97,stroma
5257,5411,12898.5,32054.71,0.19,2.11,0.0,0.36,0.34,0.06,tumor
5258,5412,12975.0,31866.0,0.08,0.25,1.24,0.32,0.0,0.23,stroma
5259,5413,12894.24,31938.05,0.0,0.28,0.05,0.0,0.09,0.05,stroma
5260,5414,12799.28,32023.13,0.09,1.06,0.0,0.64,0.47,0.12,tumor
5261,5415,12943.43,31986.3,0.1,0.3,0.2,0.0,0.02,0.39,stroma
5262,5416,13224.68,31837.23,0.28,0.62,3.15,0.0,0.13,1.46,stroma
5263,5417,12893.96,31980.75,0.27,0.3,0.21,0.0,0.04,0.0,stroma
5264,5418,13219.51,31746.62,0.0,0.08,0.17,0.0,0.39,0.04,stroma
5265,5419,13269.06,31777.73,0.11,0.68,3.32,1.3,0.0,0.69,stroma
5266,5420,13162.35,31817.51,0.25,0.64,1.81,0.0,0.15,0.72,stroma
5267,5421,13097.33,31802.07,0.1,0.4,0.0,0.0,0.4,1.71,stroma
5268,5422,13054.92,32053.24,0.05,3.12,0.0,0.0,0.0,1.62,tumor
5269,5423,12986.78,31927.2,0.34,1.41,0.4,0.1,0.23,0.41,tumor
5270,5424,13163.85,31980.5,0.38,0.52,0.45,0.42,0.25,0.45,stroma
5271,5425,13087.67,31868.16,0.14,3.01,0.25,0.0,0.12,0.24,tumor
5272,5426,13049.83,32060.34,0.11,1.18,0.0,0.0,0.17,0.78,tumor
5273,5427,13204.18,31791.02,0.18,0.6,0.11,0.6,0.34,1.41,stroma
5274,5428,13124.08,31937.07,0.0,2.54,0.08,0.55,0.26,0.12,tumor
5275,5429,13250.92,31707.31,0.24,0.36,0.27,0.16,0.18,0.13,stroma
5276,5430,12880.91,31989.6,0.11,1.87,0.0,1.21,0.26,0.13,tumor
5277,5431,12838.64,31536.57,0.11,2.16,0.4,1.06,0.0,0.18,tumor
5278,5432,12701.37,32053.38,0.19,2.41,0.01,0.08,0.0,0.05,tumor
5279,5433,12989.39,32062.08,0.09,0.64,0.11,1.03,0.26,0.35,stroma
5280,5434,12821.32,31982.82,0.21,3.23,0.17,0.43,0.3,0.67,tumor
5281,5435,12765.37,31952.92,0.0,2.44,0.0,0.26,0.1,0.17,tumor
5282,5436,13191.44,31783.38,0.18,0.17,0.58,0.51,0.12,1.84,stroma
5283,5437,12868.55,32037.42,0.04,1.95,1.39,0.0,0.22,0.58,tumor
5284,5438,13250.18,31836.21,0.11,0.68,0.18,0.23,0.4,0.7,stroma
5285,5439,12709.97,32067.78,0.01,1.65,0.0,0.0,0.35,0.2,tumor
5286,5440,13256.34,31988.62,0.1,2.34,0.05,0.17,0.03,0.11,tumor
5287,5441,12842.55,31990.81,0.0,0.38,0.54,0.0,0.22,0.23,stroma
5288,5442,13208.96,31983.34,0.0,1.6,0.26,0.0,0.01,0.47,tumor
5289,5443,13168.99,31746.58,0.13,0.11,0.0,0.0,0.0,0.07,stroma
5290,5444,12804.3,31926.58,0.13,1.98,0.07,0.0,0.23,0.26,stroma
5291,5445,13122.91,31822.27,0.32,0.23,1.0,0.0,0.1,0.17,stroma
5292,5446,13071.29,31939.28,0.04,1.51,0.54,0.45,0.2,0.02,tumor
5293,5447,13188.15,31809.55,0.3,0.42,1.03,0.0,0.27,0.83,stroma
5294,5448,12720.17,32011.27,0.08,1.28,0.12,0.0,0.14,0.07,tumor
5295,5449,13092.51,32021.35,0.1,1.94,0.21,0.0,1.01,0.12,tumor
5296,5450,13184.69,31938.38,0.37,4.89,0.11,0.0,0.23,0.26,stroma
5297,5451,12954.26,32077.18,0.04,1.31,0.0,0.08,0.3,0.39,tumor
5298,5452,13096.05,32005.94,0.32,1.7,0.08,0.93,0.36,0.09,tumor
5299,5453,13031.62,31929.33,0.44,1.13,0.0,0.62,0.23,0.3,tumor
5300,5454,13004.39,31901.8,0.0,0.99,0.22,1.06,0.15,0.39,stroma
5301,5455,12840.59,32015.35,0.0,0.18,3.56,0.52,0.1,0.21,stroma
5302,5456,13058.31,31812.71,0.0,0.27,0.15,0.01,0.0,0.76,stroma
5303,5457,13092.53,31992.57,0.18,1.47,0.0,0.0,1.19,0.02,tumor
5304,5458,12864.98,32014.38,0.0,1.64,0.53,0.0,0.15,0.59,tumor
5305,5459,12846.4,32003.24,0.0,0.22,0.11,0.67,0.16,0.12,stroma
5306,5460,12928.74,31867.03,0.17,0.38,0.1,0.28,0.02,0.15,stroma
5307,5461,12828.01,32062.31,0.27,1.21,0.01,0.0,0.0,0.65,tumor
5308,5462,12868.02,31953.52,0.18,0.56,0.04,0.32,0.28,0.12,stroma
5309,5463,12772.98,31939.89,0.17,0.19,0.75,0.13,0.06,1.1,stroma
5310,5464,13161.52,31996.1,0.17,0.45,0.04,0.0,0.02,1.02,stroma
5311,5465,12704.09,31963.51,0.0,0.25,0.05,0.34,0.0,0.15,stroma
5312,5466,13131.34,31922.47,0.29,3.01,0.0,0.0,0.22,0.28,tumor
5313,5467,12905.88,32066.94,0.0,0.38,0.28,0.44,0.21,0.12,stroma
5314,5468,13033.54,31869.46,0.26,2.79,0.35,0.58,0.87,0.08,tumor
5315,5469,12861.53,31531.84,0.13,0.35,0.6,0.0,0.0,0.42,stroma
5316,5470,13274.22,31982.45,0.16,0.17,0.0,0.0,0.0,0.07,stroma
5317,5471,12764.46,31929.82,0.21,0.02,0.82,0.75,0.07,0.0,stroma
5318,5472,12736.08,32016.21,0.13,0.62,1.36,0.0,0.09,0.12,stroma
5319,5473,13041.28,32040.27,0.04,0.97,0.29,0.46,0.04,0.67,stroma
5320,5474,12859.47,32039.91,0.59,1.62,1.42,1.27,0.4,3.81,tumor
5321,5475,13170.57,31990.03,0.22,0.25,0.21,0.52,0.0,0.93,stroma
5322,5476,13238.08,31783.92,0.0,0.31,0.11,0.08,0.17,0.0,stroma
5323,5477,12995.98,31884.04,0.1,0.22,0.04,0.0,0.03,0.83,stroma
5324,5478,13123.55,31971.71,0.0,2.26,0.13,0.38,0.0,0.04,tumor
5325,5479,13245.15,31713.23,0.02,0.12,0.13,0.37,0.0,0.05,stroma
5326,5480,13199.24,31777.26,0.02,0.05,0.16,0.0,0.21,0.18,stroma
5327,5481,12947.5,31914.3,0.09,1.12,0.32,0.82,0.16,0.06,tumor
5328,5482,13063.13,32019.6,0.31,2.1,0.0,0.0,0.49,0.11,tumor
5329,5483,13043.57,31866.27,0.05,2.21,0.13,0.01,0.74,0.21,tumor
5330,5484,12953.81,32060.56,0.2,2.43,0.0,0.21,0.4,0.16,tumor
5331,5485,12846.96,32036.6,0.07,0.15,1.62,0.0,0.0,0.28,stroma
5332,5486,13281.37,31887.55,0.0,0.48,0.19,0.0,0.08,0.57,stroma
5333,5487,12934.56,32034.0,0.05,1.78,0.0,0.42,0.62,0.08,tumor
5334,5488,13093.75,31932.06,0.32,0.45,0.27,1.82,0.07,1.29,stroma
5335,5489,12896.85,32034.35,0.09,0.23,0.17,1.37,0.13,0.39,stroma
5336,5490,12860.38,32048.47,0.05,2.2,1.47,1.11,0.07,3.09,tumor
5337,5491,13182.62,31937.19,0.21,0.86,0.23,0.17,0.04,0.92,stroma
5338,5492,13063.99,32053.15,0.29,2.62,0.0,0.66,0.23,0.51,tumor
5339,5493,12777.82,31996.38,0.08,0.5,0.25,0.29,0.32,0.15,stroma
5340,5494,12815.25,31959.9,0.31,0.45,0.12,0.0,0.0,0.25,stroma
5341,5495,12943.4,32057.78,0.26,0.5,0.34,0.3,0.39,1.1,stroma
5342,5496,13231.85,31851.95,0.11,0.27,0.05,0.19,0.0,0.22,stroma
5343,5497,13111.82,31784.17,0.0,3.08,0.0,0.72,0.0,0.21,stroma
5344,5498,13074.08,31870.61,0.11,1.6,0.97,0.96,0.46,0.35,tumor
5345,5499,12710.35,31616.18,0.0,0.1,0.11,0.49,0.0,0.13,stroma
5346,5500,12998.68,32036.41,0.0,0.46,1.17,0.0,0.04,0.14,stroma
5347,5501,12860.12,31975.22,0.16,0.44,2.55,0.0,0.0,0.57,stroma
5348,5502,13088.38,32040.44,0.05,1.61,0.23,0.06,0.73,0.05,tumor
5349,5503,12746.52,32074.71,0.07,1.4,3.51,0.7,0.0,0.59,tumor
5350,5504,13117.86,31913.88,0.04,2.69,0.03,0.22,0.03,0.53,tumor
5351,5505,12951.07,31993.43,0.1,0.32,0.4,0.08,0.46,0.08,stroma
5352,5506,13112.7,31793.07,0.13,0.31,0.0,0.0,0.0,0.82,stroma
5353,5507,12788.31,32043.68,0.15,1.91,0.12,0.97,0.02,0.28,tumor
5354,5508,12728.44,32070.74,0.12,1.47,0.0,0.26,0.27,0.16,tumor
5355,5509,13224.54,31807.66,0.27,0.29,0.97,0.0,0.13,0.32,stroma
5356,5510,13051.05,32021.46,0.17,0.85,0.49,0.0,0.04,1.28,stroma
5357,5511,13150.36,32020.07,0.26,0.77,0.0,0.15,0.17,0.41,tumor
5358,5512,13051.97,31859.99,0.17,1.78,0.3,0.43,0.0,0.63,tumor
5359,5513,13062.62,31947.5,0.06,1.69,0.09,0.0,0.45,0.16,tumor
5360,5514,12723.2,32059.18,0.39,1.37,0.0,0.76,0.47,0.19,tumor
5361,5515,12856.19,31967.55,0.26,4.0,0.0,0.8,0.52,0.15,tumor
5362,5516,13129.23,31801.5,0.03,0.29,1.75,0.86,0.08,1.99,stroma
5363,5517,12795.03,31988.24,0.18,0.56,0.39,0.78,0.1,1.34,stroma
5364,5518,12843.37,32040.57,0.09,0.23,1.82,0.0,0.13,0.26,stroma
5365,5519,13263.96,31829.92,0.2,0.52,0.02,0.24,0.17,0.24,stroma
5366,5520,13226.24,31988.5,0.06,2.38,0.0,0.0,0.29,0.18,tumor
5367,5521,12968.77,31997.37,0.45,0.8,0.57,0.8,0.1,0.11,stroma
5368,5522,12911.86,31984.85,0.14,2.81,0.48,0.0,0.34,0.29,tumor
5369,5523,13233.18,31895.71,0.25,0.39,0.94,0.45,0.0,2.12,stroma
5370,5524,13098.5,31782.86,0.07,1.1,0.03,0.0,0.16,0.04,stroma
5371,5525,13000.03,31849.85,0.13,0.34,0.41,1.17,0.0,0.28,stroma
5372,5526,12910.57,31975.0,0.2,0.31,0.09,1.19,0.26,0.42,stroma
5373,5527,12966.43,32029.41,0.0,0.62,0.45,0.25,0.09,0.31,stroma
5374,5528,13137.19,31786.8,0.13,6.66,0.0,0.0,0.54,0.26,stroma
5375,5529,12910.7,31902.49,0.12,3.56,0.1,0.19,0.0,0.23,tumor
5376,5530,12780.0,31954.35,0.02,0.17,0.46,0.0,0.3,0.16,stroma
5377,5531,12959.62,31879.9,0.0,0.56,0.0,0.2,0.01,0.07,stroma
5378,5532,13206.22,31884.05,0.25,1.81,0.12,0.32,0.02,0.33,tumor
5379,5533,12732.88,31991.66,0.25,3.04,0.02,0.0,0.35,0.17,tumor
5380,5534,13198.78,31901.49,0.28,0.5,0.32,0.24,0.0,0.7,stroma
5381,5535,13049.05,32044.53,0.23,0.59,2.69,0.28,0.08,1.03,stroma
5382,5536,13153.3,31805.11,0.0,0.45,0.0,0.0,0.19,0.69,stroma
5383,5537,13278.9,31703.67,0.0,0.07,0.28,0.31,0.0,0.16,stroma
5384,5538,13190.26,31898.38,0.34,1.78,0.41,0.23,0.01,0.91,tumor
5385,5539,12833.5,32012.37,0.15,0.2,0.67,0.84,0.14,0.63,stroma
5386,5540,12899.87,31902.09,0.07,3.29,0.0,0.0,0.31,0.25,tumor
5387,5541,13208.47,31790.05,0.16,0.57,0.3,0.2,0.0,2.04,stroma
5388,5542,12921.24,32016.73,0.17,2.34,0.45,0.38,0.32,0.36,tumor
5389,5543,13222.81,31790.02,0.01,0.91,0.57,0.0,0.0,0.29,stroma
5390,5544,13002.47,31912.81,0.29,1.83,0.0,0.0,0.34,0.0,tumor
5391,5545,13101.45,31919.92,0.06,0.38,0.1,0.0,0.0,0.17,stroma
5392,5546,13081.84,31840.59,0.45,0.47,0.21,0.03,0.06,2.97,stroma
5393,5547,12694.82,32029.29,0.0,0.23,0.08,1.37,0.15,1.75,stroma
5394,5548,12756.08,31595.43,0.2,2.7,0.0,0.0,0.0,0.64,stroma
5395,5549,13007.61,31869.24,0.15,0.45,0.02,0.73,0.2,1.31,stroma
5396,5550,13048.4,32039.13,0.22,0.41,0.17,0.42,0.04,0.6,stroma
5397,5551,13150.75,32017.24,0.14,4.48,0.43,0.16,0.0,0.33,tumor
5398,5552,13086.2,31823.98,0.4,0.71,0.0,0.0,0.0,3.24,stroma
5399,5553,12971.34,31891.9,0.0,0.28,0.53,0.24,0.4,0.01,stroma
5400,5554,13199.76,31931.22,0.25,3.56,0.79,0.0,0.46,0.24,stroma
5401,5555,12753.3,32085.21,0.14,0.95,0.09,0.0,0.22,0.15,stroma
5402,5556,12793.74,32033.35,0.07,2.1,0.0,0.68,0.0,0.18,tumor
5403,5557,12908.17,32078.59,0.16,0.24,0.04,0.0,0.29,0.0,stroma
5404,5558,12819.73,32036.93,0.25,1.42,0.67,0.66,0.15,0.45,tumor
5405,5559,13156.29,31954.32,0.07,1.8,0.0,0.28,0.07,0.46,tumor
5406,5560,12851.43,31922.66,0.23,0.44,0.4,0.34,0.31,0.63,stroma
5407,5561,13037.75,31829.2,0.0,1.46,0.33,0.55,0.09,0.06,tumor
5408,5562,13020.83,32031.14,0.0,1.21,0.08,0.0,0.1,0.1,tumor
5409,5563,13231.06,31927.09,0.15,0.26,0.33,0.15,0.09,0.41,stroma
5410,5564,12860.91,31990.12,0.07,0.18,1.22,0.38,0.0,0.17,stroma
5411,5565,13078.6,31932.53,0.01,1.16,0.0,0.01,0.18,0.85,tumor
5412,5566,13143.47,31933.56,0.19,1.1,2.28,0.23,0.11,1.66,tumor
5413,5567,12837.33,31942.47,0.19,0.19,1.21,0.0,0.02,0.24,stroma
5414,5568,12749.9,31583.6,0.29,0.37,0.46,0.13,0.0,0.81,stroma
5415,5569,13170.06,31953.14,0.22,0.29,0.0,0.13,0.32,0.02,stroma
5416,5570,12932.96,31985.86,0.17,0.19,0.07,0.0,0.3,1.52,stroma
5417,5571,12980.8,31877.2,0.09,0.27,0.06,0.2,0.12,0.63,stroma
5418,5572,13128.97,31880.52,0.06,0.16,1.21,0.0,0.49,0.12,stroma
5419,5573,12832.91,31546.87,0.41,3.54,0.0,0.0,0.0,0.19,tumor
5420,5574,12791.63,31937.68,0.0,0.16,0.12,0.0,0.0,1.59,stroma
5421,5575,13242.34,31970.17,0.13,1.83,0.31,0.71,0.02,0.14,tumor
5422,5576,12735.54,32029.02,0.05,1.71,0.24,0.55,0.61,0.15,tumor
5423,5577,13283.1,31882.11,0.0,0.71,1.5,0.0,0.0,0.67,stroma
5424,5578,12896.62,31989.75,0.15,0.28,1.98,0.0,0.0,0.2,stroma
5425,5579,12989.53,32038.72,0.15,0.33,0.0,0.0,0.5,0.16,stroma
5426,5580,13128.56,32015.71,0.42,2.6,0.0,1.1,0.73,0.12,tumor
5427,5581,13148.36,31959.18,0.0,3.04,0.01,0.0,0.15,0.13,tumor
5428,5582,13092.88,31966.48,0.19,0.44,0.95,0.31,0.18,3.07,stroma
5429,5583,13251.71,31759.44,0.1,0.59,0.61,0.73,0.06,1.14,stroma
5430,5584,13085.33,32004.86,0.15,1.77,0.0,0.22,0.4,0.12,tumor
5431,5585,13133.5,31903.75,0.3,0.39,0.53,0.9,0.47,0.17,stroma
5432,5586,13250.14,31820.42,0.14,0.6,0.17,0.17,0.0,0.92,stroma
5433,5587,13127.75,31828.05,0.0,0.13,0.44,0.26,0.04,0.28,stroma
5434,5588,12772.87,32024.02,0.21,1.62,0.0,0.3,0.16,0.11,tumor
5435,5589,12976.76,31895.94,0.06,0.29,0.44,0.0,0.09,0.4,stroma
5436,5590,12707.9,31982.11,0.22,1.55,1.72,0.0,0.2,0.2,tumor
5437,5591,13091.79,32010.9,0.08,1.76,0.0,0.87,0.52,0.16,tumor
5438,5592,13089.63,31993.96,0.12,2.25,0.0,0.15,0.56,0.08,tumor
5439,5593,13078.39,32020.83,0.19,1.88,0.0,0.0,0.59,0.05,tumor
5440,5594,12817.81,32026.34,0.23,1.24,0.47,0.38,0.12,0.18,tumor
5441,5595,13186.25,31753.42,0.0,0.04,0.05,0.99,0.11,0.07,stroma
